20121201;4;9;10;10366;2592;7774;2021;1726;2761;1266;73;F12
20130101;3;2;3;75100;6759;68341;21869;17659;27883;930;100;F13
20130201;3;9;3;10560;2429;8131;2195;1781;3087;1068;80;F14
20130301;2;10;2;52688;14753;37935;7966;10789;14985;4195;89;F15
20130401;2;7;2;9954;2588;7366;2799;1644;2375;548;79;F16
20130501;2;10;3;58548;5269;53279;12787;12553;23485;4454;84;F17
20130601;4;1;9;29288;6443;22845;5254;4925;9675;2991;56;F18
20130701;1;7;10;9680;2420;7260;1888;1934;2793;645;80;F19
20130801;1;1;3;39474;5526;33948;9845;6267;13257;4579;86;F20
20130901;1;7;7;49205;5413;43792;16203;8553;11863;7173;65;F21
20131001;3;10;8;30024;7806;22218;4666;4739;9127;3686;36;F22
20131101;5;9;6;39000;1950;37050;7781;9366;12586;7317;75;F23
20131201;2;4;10;21882;1532;20350;6512;4428;6642;2768;42;F24
20120101;1;4;4;51940;1039;50901;12725;12216;17943;8017;70;F1
20120201;4;10;4;12850;2185;10665;2666;2080;3920;1999;50;F2
20120301;5;3;6;5665;1133;4532;1269;848;1534;881;55;F3
20120401;3;1;6;30330;3943;26387;8972;5921;9404;2090;45;F4
20120501;4;2;1;27472;6868;20604;7623;4543;6620;1818;68;F5
20120601;1;9;1;67065;1341;65724;17088;14591;22859;11186;85;F6
20120701;3;2;5;26040;7552;18488;5916;4149;6915;1508;93;F7
20120801;4;9;8;60375;1811;58564;12298;12954;25909;7403;75;F8
20120901;1;3;4;22225;4223;18002;6841;4130;6027;1004;35;F9
20121001;2;3;8;30540;5192;25348;8618;4183;9369;3178;60;F10
20121101;2;5;3;20000;4600;15400;3696;4682;6203;819;40;F11
20121201;3;5;4;27792;1112;26680;5870;5827;8324;6659;48;F12
20130101;1;3;7;38360;1151;37209;9674;10188;11289;6058;70;F13
20130201;3;5;6;13056;261;12795;4222;2572;4115;1886;32;F14
20130301;5;8;4;13362;3073;10289;2675;2969;4035;610;34;F15
20130401;4;5;7;36725;8080;28645;7734;7319;11501;2091;65;F16
20130501;1;3;7;6864;1647;5217;1982;1165;1294;776;52;F17
20130601;3;7;7;47520;2851;44669;8934;13579;20012;2144;72;F18
20130701;3;2;6;15450;3245;12205;3539;2167;4680;1819;75;F19
20130801;1;6;2;34272;5484;28788;8061;7876;10985;1866;68;F20
20130901;1;10;7;33540;8050;25490;8157;6933;8493;1907;60;F21
20131001;1;5;8;53950;3777;50173;17561;9131;17610;5871;83;F22
20131101;4;5;4;28084;5055;23029;4836;5276;10552;2365;59;F23
20131201;2;9;9;29110;6695;22415;6949;6032;8816;618;41;F24
20120101;5;10;1;25344;2788;22556;4962;4926;9501;3167;64;F1
20120201;5;3;7;17019;2212;14807;3702;3998;4442;2665;93;F2
20120301;2;8;6;14429;3319;11110;4000;2275;4053;782;47;F3
20120401;5;6;7;46354;12979;33375;12015;5554;11748;4058;98;F4
20120501;4;2;9;74300;11145;63155;16420;12618;19161;14956;100;F5
20120601;2;1;9;57684;2307;55377;17167;9935;15284;12991;92;F6
20120701;2;9;9;20160;4032;16128;5806;3303;4335;2684;84;F7
20120801;3;4;2;12705;2668;10037;2108;3013;4678;238;33;F8
20120901;4;9;4;76342;7634;68708;19925;15611;22440;10732;98;F9
20121001;1;9;2;16588;2156;14432;5196;2494;3971;2771;52;F10
20121101;4;10;4;72297;20243;52054;16657;14159;15575;5663;87;F11
20121201;3;2;8;12330;740;11590;3825;2407;3805;1553;90;F12
20130101;3;5;2;5890;884;5006;1602;919;1668;817;38;F13
20130201;2;3;5;18447;2583;15864;4601;4393;5068;1802;39;F14
20130301;2;8;6;38631;8113;30518;6409;8438;9644;6027;79;F15
20130401;2;9;6;35037;1051;33986;11895;7732;9057;5302;51;F16
20130501;5;4;7;66880;16720;50160;14045;11557;21308;3250;95;F17
20130601;4;10;8;42488;4249;38239;11089;7059;14661;5430;94;F18
20130701;3;6;1;24297;1458;22839;7994;4899;7126;2820;91;F19
20130801;2;2;7;24087;3131;20956;7125;4564;6916;2351;37;F20
20130901;3;8;3;16302;4891;11411;2625;3075;3778;1933;78;F21
20131001;1;8;7;11025;331;10694;2460;2388;4035;1811;35;F22
20131101;2;6;4;17066;1024;16042;4813;3256;5615;2358;53;F23
20131201;3;2;9;58560;6442;52118;15114;10361;20352;6291;96;F24
20120101;1;8;2;27900;5301;22599;4520;5424;8859;3796;45;F1
20120201;2;1;5;7400;1554;5846;2046;1064;1862;874;37;F2
20120301;5;4;6;5040;403;4637;1669;1158;1247;563;48;F3
20120401;5;2;7;24638;3449;21189;5297;6357;9535;0;97;F4
20120501;5;2;7;50226;5525;44701;10728;9173;13929;10871;66;F5
20120601;3;4;2;23618;5905;17713;5491;4767;6967;488;49;F6
20120701;3;7;8;35802;5728;30074;9323;6433;12451;1867;81;F7
20120801;1;8;10;10244;1844;8400;2268;1840;2637;1655;52;F8
20120901;4;6;1;13115;2098;11017;3525;2697;3896;899;43;F9
20121001;1;7;10;4104;739;3365;976;956;1266;167;38;F10
20121101;3;10;6;4256;426;3830;1264;847;1334;385;32;F11
20121201;2;10;9;13431;269;13162;4738;2948;3875;1601;33;F12
20130101;4;9;5;30176;1811;28365;6524;6334;10265;5242;46;F13
20130201;1;9;6;62208;8087;54121;11365;12827;21806;8123;81;F14
20130301;2;9;2;14010;3362;10648;3301;2792;2939;1616;30;F15
20130401;3;10;5;13515;3919;9596;2783;2589;2930;1294;85;F16
20130501;2;4;4;3616;940;2676;749;694;925;308;32;F17
20130601;5;1;9;34827;2090;32737;11785;7752;9219;3981;57;F18
20130701;3;10;10;9176;1560;7616;1599;1745;2467;1805;37;F19
20130801;1;6;5;49000;13230;35770;7869;8649;12834;6418;98;F20
20130901;5;3;9;19065;3050;16015;6086;3078;5957;894;41;F21
20131001;1;6;4;41595;2496;39099;14467;6651;13055;4926;59;F22
20131101;1;8;1;9135;365;8770;2280;2531;2661;1298;45;F23
20131201;5;3;10;72675;6541;66134;17856;18346;19794;10138;95;F24
20120101;4;5;4;26880;1613;25267;6064;5953;10562;2688;64;F1
20120201;3;5;6;8046;1529;6517;1564;1535;2625;793;54;F2
20120301;1;8;5;20152;403;19749;7307;4852;7216;374;88;F3
20120401;3;5;6;17980;4135;13845;4015;2458;5898;1474;58;F4
20120501;4;5;1;18678;747;17931;5917;3004;6367;2643;66;F5
20120601;5;3;9;9640;2796;6844;1437;2055;3244;108;40;F6
20120701;1;1;8;13248;1325;11923;3458;2878;4910;677;72;F7
20120801;1;4;10;31863;8603;23260;5815;4710;8374;4361;39;F8
20120901;3;8;1;36456;3281;33175;10616;7896;9249;5414;98;F9
20121001;2;10;7;37975;5696;32279;9361;7105;10771;5042;49;F10
20121101;3;4;3;10764;1615;9149;2653;1754;3053;1689;46;F11
20121201;2;8;4;31584;2211;29373;8812;8224;9458;2879;42;F12
20130101;3;9;2;33000;3300;29700;8910;7069;11227;2494;50;F13
20130201;2;7;5;21455;4291;17164;5321;3434;4737;3672;35;F14
20130301;1;2;6;60636;9702;50934;11715;14119;16864;8236;93;F15
20130401;2;9;4;26730;6148;20582;6792;3861;6481;3448;81;F16
20130501;4;9;3;29880;4183;25697;7709;4497;8814;4677;40;F17
20130601;5;1;1;8960;2598;6362;2354;1363;2004;641;64;F18
20130701;2;5;5;10710;2463;8247;2557;1650;2731;1309;90;F19
20130801;5;3;5;5712;514;5198;1300;1559;2144;195;56;F20
20130901;4;4;3;7360;589;6771;1896;1560;2243;1072;32;F21
20131001;5;5;4;25036;5758;19278;5976;4257;5321;3724;44;F22
20131101;3;7;8;26622;6656;19966;4992;5840;7487;1647;34;F23
20131201;5;5;8;42012;7982;34030;11911;7078;12829;2212;54;F24
20120101;3;9;2;22788;2279;20509;5743;4134;6202;4430;36;F1
20120201;2;1;3;27324;1913;25411;7115;6770;9514;2012;33;F2
20120301;3;4;3;26200;786;25414;8387;6811;9705;511;40;F3
20120401;5;4;5;27552;1653;25899;5439;8184;9002;3274;42;F4
20120501;4;10;3;17286;3284;14002;4481;2475;5046;2000;43;F5
20120601;3;7;1;18183;3455;14728;5155;3733;4212;1628;33;F6
20120701;1;5;4;18080;5062;13018;4556;2708;5077;677;40;F7
20120801;5;8;5;31302;5008;26294;8414;5364;7867;4649;47;F8
20120901;3;9;6;24017;1681;22336;8488;4570;8170;1108;47;F9
20121001;5;2;4;32828;985;31843;11782;5015;8626;6420;58;F10
20121101;5;6;10;68124;4769;63355;15839;14255;23758;9503;84;F11
20121201;1;3;10;8268;1158;7110;2560;1547;1866;1137;78;F12
20130101;3;3;8;73692;9580;64112;13464;15194;24818;10636;89;F13
20130201;3;8;2;6392;256;6136;1411;1890;2599;236;34;F14
20130301;5;5;7;17956;2873;15083;4072;4074;6276;661;67;F15
20130401;1;3;1;23217;929;22288;4458;6062;8380;3388;71;F16
20130501;3;9;8;29250;3218;26032;7029;5701;11212;2090;65;F17
20130601;3;8;8;50470;11608;38862;8938;8678;15560;5686;70;F18
20130701;2;2;1;4248;807;3441;826;941;1229;445;36;F19
20130801;4;3;6;16864;1180;15684;4078;4178;5455;1973;34;F20
20130901;5;3;1;10878;979;9899;2970;1732;3950;1247;49;F21
20131001;4;6;8;31350;9405;21945;5925;5126;9452;1442;57;F22
20131101;2;7;4;22506;2701;19805;4555;3965;8998;2287;33;F23
20131201;5;1;10;59486;16656;42830;10708;11564;15097;5461;98;F24
20120101;3;8;2;24957;4742;20215;5660;5531;7423;1601;59;F1
20120201;1;2;6;46265;6014;40251;12075;8735;15215;4226;95;F2
20120301;4;1;7;22540;4283;18257;3834;3894;5913;4616;35;F3
20120401;2;9;4;46123;3690;42433;14427;8402;15683;3921;77;F4
20120501;5;3;6;8928;1250;7678;1996;1989;2614;1079;31;F5
20120601;1;3;6;15170;4551;10619;2973;2294;3517;1835;74;F6
20120701;3;8;1;15000;4200;10800;2700;2592;4455;1053;40;F7
20120801;2;9;2;33303;3663;29640;10374;5202;9440;4624;51;F8
20120901;4;2;7;61085;18326;42759;12828;8979;12870;8082;95;F9
20121001;5;5;9;23112;1156;21956;5050;6593;7777;2536;36;F10
20121101;3;9;2;6519;261;6258;1690;1553;2421;594;53;F11
20121201;4;9;1;24817;7445;17372;5385;3236;7192;1559;83;F12
20130101;4;7;10;30723;6452;24271;5097;6711;9587;2876;77;F13
20130201;1;7;10;5365;1180;4185;1339;1138;1395;313;37;F14
20130301;2;7;2;18067;1807;16260;3577;4439;5707;2537;89;F15
20130401;2;9;6;27016;5944;21072;4425;5161;7658;3828;88;F16
20130501;1;10;10;52416;8387;44029;8806;9510;21134;4579;96;F17
20130601;5;4;5;9324;1865;7459;1939;2098;2374;1048;63;F18
20130701;1;7;3;36660;7332;29328;7919;6209;10919;4281;60;F19
20130801;1;10;1;70110;20332;49778;14436;8836;20145;6361;95;F20
20130901;2;2;5;19108;5541;13567;2713;3799;4993;2062;68;F21
20131001;4;8;5;23946;7184;16762;5699;4093;6638;332;39;F22
20131101;4;5;2;8715;1656;7059;2400;1211;1864;1584;35;F23
20131201;4;3;4;34695;10409;24286;5100;6715;9593;2878;45;F24
20120101;2;3;2;31924;8939;22985;5976;6804;8164;2041;92;F1
20120201;5;2;6;15255;1220;14035;3228;3026;6376;1405;45;F2
20120301;5;3;5;22098;2431;19667;3933;6136;8811;787;58;F3
20120401;2;3;2;41317;4132;37185;12643;7117;9817;7608;79;F4
20120501;4;6;9;46694;934;45760;16931;10378;11820;6631;74;F5
20120601;4;7;3;29393;8524;20869;5843;5860;8565;601;91;F6
20120701;4;4;5;34496;3105;31391;10045;8325;11740;1281;49;F7
20120801;1;8;7;44044;1321;42723;14099;9732;16888;2004;77;F8
20120901;2;3;9;7245;1014;6231;1371;1895;1993;972;45;F9
20121001;4;1;9;76360;1527;74833;28437;12527;21342;12527;92;F10
20121101;2;3;2;22638;2717;19921;4582;4908;6289;4142;77;F11
20121201;4;3;1;10752;1290;9462;2839;2318;2649;1656;42;F12
20130101;5;3;2;27888;5578;22310;4462;4640;10173;3035;48;F13
20130201;2;4;10;10492;1889;8603;2495;1649;3604;855;61;F14
20130301;3;3;10;13899;3058;10841;3903;2567;3955;416;41;F15
20130401;3;4;2;23520;5410;18110;5252;4886;6172;1800;96;F16
20130501;2;9;3;56146;16282;39864;12358;9627;15128;2751;67;F17
20130601;1;4;9;20181;4642;15539;5749;3133;4895;1762;31;F18
20130701;4;8;8;71617;6446;65171;24113;11496;23814;5748;91;F19
20130801;4;7;2;10200;2856;7344;1542;1857;2495;1450;75;F20
20130901;2;3;9;74354;21563;52791;12142;14227;20731;5691;94;F21
20131001;5;10;10;8820;1235;7585;2503;1677;2490;915;35;F22
20131101;1;5;5;77425;15485;61940;22918;15609;19511;3902;95;F23
20131201;3;6;1;19656;5504;14152;3821;2893;4546;2892;91;F24
20120101;4;7;8;5700;1425;4275;1197;1077;1477;524;30;F1
20120201;2;7;7;20328;4066;16262;5692;2643;6342;1585;84;F2
20120301;5;8;9;63896;4473;59423;13073;14369;21785;10196;98;F3
20120401;2;6;9;13110;1442;11668;2684;2605;4941;1438;46;F4
20120501;5;5;7;31842;7642;24200;5808;5150;8276;4966;61;F5
20120601;1;4;3;23800;3332;20468;7573;4384;5545;2966;70;F6
20120701;3;4;4;49622;12902;36720;7344;7344;15276;6756;86;F7
20120801;4;2;9;22610;6557;16053;4334;3516;6094;2109;70;F8
20120901;2;4;5;45140;3611;41529;11628;10465;12558;6878;74;F9
20121001;1;2;2;17476;5068;12408;4467;2144;3176;2621;34;F10
20121101;4;7;4;21186;2542;18644;4847;4967;6071;2759;99;F11
20121201;3;3;10;16483;4286;12197;4147;3059;4428;563;53;F12
20130101;5;5;3;24570;2948;21622;6919;3970;8087;2646;78;F13
20130201;3;10;2;18525;4076;14449;3612;3359;4443;3035;65;F14
20130301;2;9;5;46096;8297;37799;9072;7182;12927;8618;67;F15
20130401;4;5;9;12100;2904;9196;2115;2124;4178;779;50;F16
20130501;1;8;9;7686;461;7225;2384;1743;2566;532;63;F17
20130601;4;3;2;3410;375;3035;941;649;1256;189;31;F18
20130701;4;9;7;67344;2020;65324;22210;15090;21557;6467;92;F19
20130801;1;2;6;15308;4592;10716;3643;2405;2900;1768;43;F20
20130901;4;1;2;21090;4640;16450;4771;3037;4788;3854;95;F21
20131001;2;9;2;11234;2696;8538;2988;1887;2387;1276;41;F22
20131101;1;6;1;60912;7919;52993;17488;14202;17042;4261;81;F23
20131201;4;3;8;20790;5198;15592;3586;3002;5043;3961;70;F24
20120101;1;10;1;46920;5630;41290;14452;9125;15834;1879;60;F1
20120201;1;7;4;42665;4267;38398;14591;6190;11904;5713;53;F2
20120301;1;2;6;9150;1739;7411;1705;1541;3309;856;61;F3
20120401;4;9;4;26180;7592;18588;6320;3926;5521;2821;70;F4
20120501;4;1;10;18490;740;17750;4083;4920;6560;2187;43;F5
20120601;2;2;9;17802;4807;12995;3509;3225;5312;949;43;F6
20120701;1;1;1;7923;555;7368;2063;1963;2387;955;57;F7
20120801;5;2;2;52288;5229;47059;17882;10504;15756;2917;64;F8
20120901;2;3;9;5400;810;4590;1056;1096;1590;848;45;F9
20121001;1;10;7;15198;1976;13222;4099;2463;5291;1369;34;F10
20121101;3;1;2;45135;11284;33851;12525;7464;8957;4905;85;F11
20121201;5;7;7;14792;2071;12721;3562;2473;4488;2198;43;F12
20130101;5;3;4;38088;7237;30851;11106;4936;9675;5134;72;F13
20130201;4;7;5;6660;1399;5261;1841;958;1539;923;45;F14
20130301;2;8;3;36080;4330;31750;6350;9906;12954;2540;88;F15
20130401;2;7;9;45738;6861;38877;11274;8005;13525;6073;63;F16
20130501;2;9;3;57744;8084;49660;12912;10657;16904;9187;72;F17
20130601;5;6;7;27200;2176;25024;7007;5405;9369;3243;34;F18
20130701;2;1;8;32793;4263;28530;6847;7806;11275;2602;51;F19
20130801;1;9;2;19044;3999;15045;3912;3451;6680;1002;46;F20
20130901;2;3;5;31350;5330;26020;6505;6050;10538;2927;57;F21
20131001;2;3;7;34790;3827;30963;9289;5419;9103;7152;71;F22
20131101;4;7;8;26108;3655;22453;5613;5052;8420;3368;61;F23
20131201;2;10;6;45267;2263;43004;12041;12385;14243;4335;79;F24
20120101;4;7;1;23591;6605;16986;5605;3414;5918;2049;31;F1
20120201;1;3;6;37874;1894;35980;13313;8613;9520;4534;58;F2
20120301;2;1;5;33480;1339;32141;7071;6268;13538;5264;45;F3
20120401;1;10;3;22572;2934;19638;4713;5821;7164;1940;66;F4
20120501;5;2;4;21658;3465;18193;5276;4392;5554;2971;34;F5
20120601;3;5;2;13240;794;12446;3112;2987;5320;1027;40;F6
20120701;1;2;3;13920;1531;12389;2478;2973;5550;1388;87;F7
20120801;2;10;8;18748;4125;14623;5557;2357;4714;1995;86;F8
20120901;2;7;9;22165;5541;16624;5320;4182;5652;1470;55;F9
20121001;5;4;8;3300;495;2805;757;778;1004;266;30;F10
20121101;5;1;6;9152;2013;7139;1928;2084;2710;417;64;F11
20121201;3;2;10;36049;2163;33886;7116;8834;14188;3748;47;F12
20130101;5;1;5;29016;4933;24083;6984;5301;9575;2223;62;F13
20130201;3;8;1;20596;3501;17095;5470;4301;5348;1976;76;F14
20130301;4;3;4;14490;725;13765;3992;2736;5375;1662;45;F15
20130401;2;2;6;30750;923;29827;10439;6592;11245;1551;50;F16
20130501;1;8;10;46700;1401;45299;10419;12906;14998;6976;100;F17
20130601;3;10;2;47554;2853;44701;12069;12726;15990;3916;62;F18
20130701;2;8;8;36081;8299;27782;7501;7707;9126;3448;57;F19
20130801;4;3;3;43794;1752;42042;8408;9754;14463;9417;54;F20
20130901;1;6;5;16390;1147;15243;5792;3402;4253;1796;55;F21
20131001;4;3;3;8960;717;8243;2143;2196;3599;305;35;F22
20131101;1;1;1;53400;12816;40584;14204;10288;11080;5012;75;F23
20131201;5;7;3;17190;860;16330;4083;4164;6246;1837;30;F24
20120101;5;3;5;23943;4070;19873;6757;5246;5509;2361;69;F1
20120201;1;8;5;29120;3786;25334;8107;6202;7408;3617;35;F2
20120301;5;1;6;37224;8934;28290;10750;6314;9647;1579;44;F3
20120401;5;1;4;55986;7278;48708;14125;9337;14179;11067;93;F4
20120501;5;5;7;30816;6780;24036;5528;6848;9254;2406;72;F5
20120601;2;5;6;9922;1290;8632;3021;1683;2301;1627;41;F6
20120701;3;1;4;26738;3476;23262;8142;5594;7409;2117;58;F7
20120801;2;7;1;16745;5024;11721;3868;3141;4398;314;85;F8
20120901;1;3;10;29016;580;28436;8815;5886;10595;3140;72;F9
20121001;2;10;9;49572;10906;38666;13146;8166;10463;6891;81;F10
20121101;4;1;9;24553;3928;20625;7631;3378;7407;2209;43;F11
20121201;5;2;4;16492;3628;12864;3216;2701;3956;2991;62;F12
20130101;5;5;2;61005;3050;57955;21443;12414;20812;3286;83;F13
20130201;2;10;1;12903;1419;11484;3101;2431;4359;1593;69;F14
20130301;2;8;5;18096;1810;16286;3909;3218;5817;3342;39;F15
20130401;5;1;4;17787;534;17253;4831;4845;5217;2360;77;F16
20130501;3;10;5;17160;3432;13728;5217;2724;4256;1531;55;F17
20130601;1;1;6;34228;1711;32517;9755;8877;9105;4780;86;F18
20130701;4;1;4;18459;5353;13106;3277;3538;5013;1278;63;F19
20130801;1;1;1;13320;1865;11455;2520;3395;5004;536;45;F20
20130901;4;6;2;40590;2435;38155;12210;7265;10897;7783;66;F21
20131001;4;6;5;33930;6107;27823;10016;6411;8369;3027;90;F22
20131101;1;9;10;39117;10170;28947;8684;5066;8105;7092;51;F23
20131201;3;6;2;20838;5626;15212;3651;3584;6705;1272;69;F24
20120101;3;7;3;21534;1292;20242;7287;3239;6348;3368;74;F1
20120201;2;2;3;7497;900;6597;2309;1115;1930;1243;49;F2
20120301;2;10;4;23552;4475;19077;5914;3422;5660;4081;32;F3
20120401;1;8;7;52574;6309;46265;17581;7171;14916;6597;97;F4
20120501;1;5;2;19936;3190;16746;4187;3642;6531;2386;32;F5
20120601;2;5;5;41400;2484;38916;7783;11831;15878;3424;75;F6
20120701;3;1;10;30033;3904;26129;6271;5163;11716;2979;71;F7
20120801;2;1;4;19296;5789;13507;4052;3593;4917;945;96;F8
20120901;3;8;10;20460;4092;16368;5729;3085;4256;3298;44;F9
20121001;2;8;6;11026;221;10805;4106;2010;2881;1808;74;F10
20121101;3;4;8;11856;3438;8418;2105;2273;3030;1010;48;F11
20121201;4;10;10;40779;2039;38740;13172;8182;14062;3324;69;F12
20130101;2;9;6;44178;8836;35342;7775;7719;14335;5513;74;F13
20130201;5;9;1;24354;3653;20701;4761;6057;6695;3188;41;F14
20130301;5;2;4;34529;9323;25206;6302;6049;11342;1513;73;F15
20130401;2;8;9;46008;13802;32206;11272;6490;10048;4396;81;F16
20130501;4;2;8;39180;1175;38005;9881;10125;16312;1687;60;F17
20130601;4;5;2;29234;4970;24264;5581;6352;7847;4484;47;F18
20130701;4;7;6;14304;2003;12301;3075;3414;4798;1014;48;F19
20130801;3;3;1;42835;9424;33411;9355;6255;11787;6014;65;F20
20130901;3;6;3;9810;491;9319;3075;2498;2498;1248;30;F21
20131001;3;1;2;17408;1915;15493;4183;4298;5542;1470;68;F22
20131101;1;6;7;56640;8496;48144;17332;9244;14790;6778;96;F23
20131201;2;5;5;35802;6444;29358;6165;8118;13452;1623;81;F24
20120101;5;8;8;65771;12496;53275;18114;10900;19690;4571;89;F1
20120201;4;2;9;6240;1747;4493;1617;863;1352;661;39;F2
20120301;4;6;1;54166;4333;49833;14452;8845;17691;8845;73;F3
20120401;3;6;3;15840;2376;13464;2962;4096;5356;1050;88;F4
20120501;1;8;4;54648;15848;38800;14356;6355;12466;5623;66;F5
20120601;1;8;1;29369;881;28488;10256;7110;8569;2553;43;F6
20120701;1;6;7;10005;2501;7504;2026;1534;2849;1095;69;F7
20120801;4;9;7;9943;1790;8153;1875;2323;2511;1444;61;F8
20120901;2;7;8;12267;613;11654;3380;2813;4716;745;47;F9
20121001;3;1;5;27216;4899;22317;7141;5767;8802;607;36;F10
20121101;3;10;10;27552;827;26725;9354;4343;9728;3300;42;F11
20121201;4;10;6;28914;4337;24577;9093;5729;7123;2632;61;F12
20130101;5;7;5;15066;4068;10998;3299;2156;4080;1463;81;F13
20130201;5;4;1;41116;9046;32070;8659;7492;9599;6320;76;F14
20130301;2;4;7;22440;1795;20645;5987;5717;6156;2785;85;F15
20130401;1;2;10;10428;2086;8342;2503;2102;2336;1401;33;F16
20130501;2;1;8;37674;8665;29009;6962;7496;10583;3968;63;F17
20130601;2;10;1;25380;2538;22842;8680;4673;6798;2691;36;F18
20130701;3;8;3;25190;3527;21663;6282;4922;8767;1692;55;F19
20130801;4;9;8;24779;3469;21310;6606;4999;6323;3382;71;F20
20130901;1;9;8;23220;4876;18344;6237;3753;6901;1453;86;F21
20131001;2;2;6;20558;5756;14802;4293;3048;6095;1366;38;F22
20131101;5;9;6;74496;7450;67046;20114;14080;19711;13141;97;F23
20131201;3;10;8;25840;5685;20155;7457;4952;5333;2413;85;F24
20120101;5;7;2;25662;1283;24379;5363;6656;11219;1141;91;F1
20120201;3;6;10;43945;11865;32080;9624;6288;12800;3368;85;F2
20120301;5;8;6;73260;6593;66667;22000;17420;25907;1340;99;F3
20120401;4;9;1;21912;6354;15558;4045;4605;6217;691;83;F4
20120501;1;7;3;35208;8098;27110;9489;6520;8106;2995;72;F5
20120601;2;5;7;16724;4850;11874;4393;2319;2992;2170;37;F6
20120701;2;8;1;28899;5780;23119;7398;4402;6446;4873;57;F7
20120801;1;10;6;31450;1258;30192;9661;7186;9034;4311;85;F8
20120901;5;7;7;25056;5011;20045;4811;5484;8836;914;54;F9
20121001;1;10;1;22287;446;21841;7426;5189;8072;1154;69;F10
20121101;2;2;3;16120;1934;14186;3405;3450;5930;1401;40;F11
20121201;3;3;5;6594;1517;5077;1269;1180;2132;496;42;F12
20130101;4;3;7;31066;4660;26406;5545;5632;11056;4173;98;F13
20130201;4;1;10;20240;4250;15990;4317;4669;7004;0;46;F14
20130301;5;7;2;13572;1764;11808;3070;3146;5155;437;58;F15
20130401;2;6;1;11583;3243;8340;1751;2570;3426;593;81;F16
20130501;4;2;7;19695;2954;16741;5190;3812;4736;3003;65;F17
20130601;2;1;1;46260;925;45335;11787;9393;19122;5033;60;F18
20130701;4;9;4;22464;5167;17297;5189;3027;6417;2664;36;F19
20130801;2;2;7;53652;12876;40776;11417;8514;15854;4991;68;F20
20130901;4;4;1;20224;5663;14561;3203;2953;6133;2272;32;F21
20131001;3;4;6;22530;2028;20502;4920;4675;8882;2025;30;F22
20131101;3;7;2;21653;6496;15157;5153;2901;4102;3001;59;F23
20131201;3;3;4;52245;7837;44408;11990;8429;13940;10049;81;F24
20120101;2;1;9;33534;8384;25150;7294;6607;7142;4107;81;F1
20120201;1;6;5;45150;2258;42892;11581;9393;16282;5636;70;F2
20120301;5;4;6;45591;3191;42400;10176;9989;15145;7090;91;F3
20120401;1;5;7;14840;1336;13504;4186;3448;5404;466;40;F4
20120501;4;5;4;30168;7844;22324;8037;5143;7715;1429;36;F5
20120601;5;3;2;25056;3758;21298;7028;3996;6422;3852;87;F6
20120701;3;6;1;12444;2862;9582;3258;1897;3668;759;61;F7
20120801;1;6;5;29172;7001;22171;6873;3825;7343;4130;51;F8
20120901;5;8;3;45870;11009;34861;8018;6979;11811;8053;66;F9
20121001;2;4;6;40608;9340;31268;10631;6191;9287;5159;72;F10
20121101;3;7;3;23991;720;23271;6516;6534;8545;1676;33;F11
20121201;5;2;9;30675;920;29755;8331;6641;10069;4714;75;F12
20130101;2;9;5;42276;2959;39317;11402;8375;15353;4187;78;F13
20130201;2;8;4;41300;5782;35518;9235;8411;11565;6307;59;F14
20130301;1;3;2;58377;16929;41448;8290;8621;15916;8621;87;F15
20130401;2;6;6;22218;1777;20441;7154;3853;5581;3853;69;F16
20130501;1;1;4;17745;3726;14019;5327;3216;3824;1652;39;F17
20130601;5;4;9;40188;9243;30945;8974;6591;11645;3735;51;F18
20130701;5;8;6;18126;363;17763;3553;3695;6963;3552;57;F19
20130801;5;3;10;14195;852;13343;2935;3226;5308;1874;85;F20
20130901;5;2;5;19440;972;18468;5725;4842;5989;1912;45;F21
20131001;3;2;4;13038;2216;10822;3788;2462;3939;633;53;F22
20131101;2;4;10;39263;3534;35729;13577;6424;11741;3987;71;F23
20131201;2;8;4;13728;2746;10982;3075;3005;3954;948;66;F24
20120101;5;4;5;7380;812;6568;2364;1261;2102;841;36;F1
20120201;4;8;10;49324;10851;38473;10772;11080;12742;3879;59;F2
20120301;4;10;3;5168;1292;3876;1279;753;1376;468;38;F3
20120401;5;10;9;48800;12688;36112;13723;5821;11418;5150;100;F4
20120501;5;1;3;10922;3277;7645;2599;1312;2372;1362;43;F5
20120601;2;6;4;29986;6597;23389;5847;5438;9648;2456;47;F6
20120701;4;5;6;21640;649;20991;6507;3621;8690;2173;40;F7
20120801;2;5;9;28724;8617;20107;5027;4976;8445;1659;86;F8
20120901;2;10;1;60507;3630;56877;20476;12376;16016;8009;83;F9
20121001;1;9;10;49192;10330;38862;9327;7384;15949;6202;86;F10
20121101;3;7;9;16115;1128;14987;5695;2788;4088;2416;55;F11
20121201;4;1;1;30616;4899;25717;9772;5581;6378;3986;43;F12
20130101;1;10;10;26866;5911;20955;5029;5893;8600;1433;38;F13
20130201;5;6;3;71456;15720;55736;13934;14213;17975;9614;88;F14
20130301;2;9;1;52896;9521;43375;10410;11867;14834;6264;87;F15
20130401;1;6;4;29155;1458;27697;7478;7077;10716;2426;49;F16
20130501;5;1;6;47815;4782;43033;11619;8168;13194;10052;73;F17
20130601;1;10;10;17748;3017;14731;3241;3562;4596;3332;36;F18
20130701;3;3;9;57408;1148;56260;20254;11882;20163;3961;69;F19
